engine,max_power,mileage,km_driven
2494.0,100.6,12.99,125000
1248.0,90.0,18.8,43000
2523.0,62.1,15.96,53534
1199.0,83.81,20.3,20000
936.0,57.6,25.44,70000
2179.0,140.0,15.1,70000
1997.0,120.0,15.4,150000
1405.0,70.0,19.4,100000
2498.0,105.0,16.55,50000
1197.0,82.85,18.5,120000
1248.0,74.0,22.9,110000
1497.0,117.3,15.4,140000
1405.0,70.0,15.42,120000
796.0,37.0,16.1,70000
2494.0,102.0,12.8,248119
999.0,67.0,23.01,16500
998.0,67.05,23.95,9900
796.0,46.3,19.7,80000
1368.0,90.0,16.0,100000
1197.0,88.5,23.26,20000
1248.0,88.5,28.09,90000
2498.0,105.0,16.55,15000
1498.0,108.5,21.5,75000
1248.0,73.9,21.1,140000
1396.0,90.0,23.0,120000
1498.0,108.5,21.5,75000
1248.0,88.76,20.77,90000
1968.0,143.0,20.38,20000
2494.0,100.6,12.99,61000
1461.0,78.0,21.8,100000
2498.0,105.0,16.55,60000
1493.0,110.0,18.1,100000
2523.0,63.0,13.6,170000
1496.0,88.73,16.78,100000
2523.0,63.0,13.6,120000
1498.0,88.8,20.14,50000
,,,120000
796.0,47.3,22.74,25000
1248.0,74.0,22.9,24019
1582.0,126.32,22.32,80000
1248.0,73.9,21.1,100000
1197.0,83.14,20.85,93000
1248.0,88.5,24.52,50000
796.0,47.3,24.7,22000
1396.0,88.7,22.1,19600
1193.0,64.1,15.64,104000
1498.0,98.96,23.0,33000
1493.0,100.0,18.49,60000
2523.0,63.0,15.96,60000
1598.0,102.5,13.24,40000
1047.0,69.0,27.28,60000
2494.0,102.0,12.8,376412
1373.0,93.7,16.02,80000
1086.0,62.1,17.92,70000
998.0,67.1,20.92,90000
2523.0,63.0,15.96,183000
1248.0,88.5,24.3,27000
1498.0,98.96,23.0,35000
1248.0,74.0,22.9,120000
1248.0,74.0,23.4,80000
1248.0,74.0,23.4,70000
1248.0,73.9,21.1,120000
1197.0,85.8,17.5,72000
2092.0,127.0,12.0,120000
1364.0,67.04,23.59,250000
2499.0,72.4,13.58,100000
2956.0,83.83,15.3,120000
1198.0,76.0,19.34,50000
1197.0,82.0,18.9,32000
796.0,46.3,19.7,60000
796.0,47.3,24.7,40000
1498.0,98.96,21.7,48000
1461.0,83.14,19.87,30000
2179.0,138.1,13.93,100000
1493.0,100.0,18.49,50000
,,,40000
1197.0,81.86,18.9,5000
1956.0,170.0,17.1,12000
2523.0,63.0,15.96,72000
2523.0,63.0,15.96,70000
1150.0,74.9,15.26,50000
2179.0,140.0,15.1,70000
1150.0,76.0,14.7,70000
1197.0,83.1,21.4,50000
1198.0,73.9,16.47,40000
1197.0,82.0,19.1,30000
796.0,47.3,24.7,15000
1497.0,117.3,17.4,40000
1198.0,67.04,19.49,40000
1197.0,85.8,18.6,60000
1197.0,85.8,18.6,67000
1298.0,85.8,17.5,60000
999.0,67.0,22.5,60000
1199.0,84.0,23.84,30000
1498.0,98.6,25.8,40000
1197.0,78.8,18.16,50000
1997.0,141.1,13.1,200000
1198.0,82.0,18.15,14000
2499.0,72.4,13.58,70000
1248.0,75.0,21.1,94000
2499.0,72.4,13.58,197000
1498.0,99.0,25.83,79000
1896.0,66.0,18.7,120000
1497.0,121.0,17.3,30000
998.0,67.04,20.51,20000
998.0,67.04,20.51,17000
1197.0,81.83,18.6,20000
799.0,53.3,25.17,60000
1197.0,81.83,18.6,20000
1086.0,66.6,15.0,70000
2179.0,153.86,17.6,150000
2179.0,153.86,17.6,35000
1396.0,69.0,23.03,60000
1396.0,88.73,21.19,40000
1198.0,86.7,17.8,57000
1405.0,70.0,17.8,120000
999.0,67.0,23.01,30000
1248.0,74.0,23.4,175000
1405.0,70.0,17.0,90000
1396.0,53.5,17.2,110000
1197.0,81.83,18.6,35000
2393.0,147.8,13.68,81000
1991.0,147.9,18.3,100000
2179.0,153.86,17.6,60000
1498.0,98.6,26.0,60000
1991.0,183.0,13.7,70000
,,,83000
1498.0,98.6,25.8,50000
1396.0,90.0,23.0,90000
1198.0,67.05,19.02,65000
1997.0,140.0,16.0,40000
1199.0,73.9,22.07,80000
1197.0,81.8,21.21,35000
1493.0,100.0,18.49,30000
998.0,67.1,18.2,70000
1086.0,68.05,19.81,100000
1591.0,121.3,14.8,55000
2494.0,100.6,12.99,80000
1396.0,105.5,17.43,40000
998.0,67.04,20.51,108916
814.0,55.2,21.1,40000
814.0,55.2,21.1,80000
1498.0,98.6,26.0,50000
1086.0,62.1,17.92,90000
796.0,46.3,19.7,70000
1396.0,90.0,23.0,90000
1248.0,73.9,21.1,70000
1198.0,77.0,25.32,31000
1248.0,73.9,19.3,120000
1197.0,81.83,18.6,40000
1248.0,74.0,25.2,180000
998.0,67.1,18.9,90000
1497.0,78.0,17.7,110000
998.0,67.1,18.9,59000
814.0,55.2,21.1,60000
,,,89500
998.0,67.1,18.9,70000
1405.0,71.0,17.0,190000
1461.0,64.1,20.8,180000
2982.0,171.0,11.5,150000
1991.0,123.7,16.52,130000
1582.0,126.3,22.32,120000
1396.0,52.8,17.88,80000
1582.0,126.32,22.32,80000
999.0,67.0,22.5,20000
796.0,37.0,16.1,60000
1199.0,73.9,22.07,120000
1197.0,81.8,21.21,10000
1248.0,74.0,26.59,147000
1248.0,88.5,25.1,51000
1497.0,78.0,17.7,60000
2494.0,102.0,12.8,220000
796.0,47.3,24.7,20000
998.0,67.05,23.95,40000
1199.0,74.0,16.2,35000
998.0,67.04,20.51,30000
998.0,66.1,19.0,90000
1248.0,74.02,28.4,110000
2179.0,140.0,15.1,140000
1396.0,53.5,17.2,104000
1197.0,83.1,21.4,9000
1197.0,81.8,20.89,19000
998.0,67.0,20.51,20000
1248.0,88.5,24.3,70000
1120.0,70.0,24.0,53000
1248.0,74.0,23.4,105000
2523.0,63.0,18.06,16000
998.0,100.5,21.1,7200
1199.0,73.9,22.07,77000
1198.0,77.0,25.32,40000
1248.0,73.9,19.3,70000
1196.0,86.8,18.12,50000
1196.0,73.0,15.37,58000
2498.0,105.0,16.55,85000
1197.0,81.86,19.1,65000
1198.0,77.0,25.32,120000
1086.0,62.1,17.92,50000
998.0,67.0,20.51,30000
998.0,67.05,23.95,58000
936.0,57.6,25.44,70000
1248.0,88.7,20.65,110000
998.0,67.1,18.9,65000
1248.0,88.8,22.3,100000
1493.0,70.0,16.5,60000
1399.0,67.0,19.68,90000
2523.0,63.0,13.6,200000
1399.0,67.0,19.68,100000
1399.0,68.0,20.0,80000
1493.0,100.0,17.45,60000
998.0,67.05,23.95,40000
1248.0,88.5,26.21,50000
998.0,67.04,20.51,110000
1396.0,70.0,23.57,50000
1493.0,100.0,18.49,30000
799.0,53.3,25.17,40000
998.0,67.05,23.95,40000
796.0,37.0,16.1,70000
998.0,67.1,20.92,80000
,,,100000
1197.0,81.8,20.4,15000
2523.0,63.0,13.6,150000
,,,63000
1498.0,103.52,21.66,88000
2494.0,100.6,12.99,80000
2179.0,152.87,15.1,59865
1498.0,108.5,21.49,60000
1396.0,88.73,22.54,72000
1497.0,117.6,18.0,68140
1248.0,74.0,28.4,53190
1396.0,88.73,22.54,70100
1498.0,98.6,27.3,47725
1248.0,74.02,28.4,70195
1399.0,68.0,20.0,77395
1497.0,121.0,17.3,17000
1498.0,113.42,14.62,64000
936.0,56.3,25.44,74321
1248.0,74.02,28.4,80235
1582.0,126.2,17.01,77150
1498.0,108.6,22.15,69000
1248.0,88.5,23.65,57000
1498.0,103.6,21.14,89000
1968.0,140.0,14.3,61100
1896.0,66.0,18.7,116000
1582.0,126.32,23.9,80000
1248.0,74.0,28.4,26000
1248.0,74.0,28.4,100000
1248.0,73.9,19.3,82050
,,,74500
2179.0,140.0,15.1,120000
999.0,67.0,24.04,30000
1199.0,88.76,19.5,6000
1197.0,81.83,18.6,30000
1248.0,88.76,20.77,70000
1248.0,88.76,20.77,70000
1248.0,75.0,17.8,120000
1120.0,70.0,24.0,76000
1120.0,70.0,24.0,80000
1396.0,53.5,17.2,110000
1495.0,94.0,13.2,70000
1197.0,81.86,17.19,13000
1596.0,99.6,14.09,60000
1248.0,73.9,21.1,165000
2499.0,72.4,13.58,120000
1493.0,100.0,18.49,30000
1598.0,103.6,20.54,100000
1461.0,65.0,19.2,187000
1248.0,88.5,24.3,70000
1197.0,81.8,20.4,40000
1968.0,174.33,15.73,22000
1597.0,118.0,26.8,5500
1998.0,190.0,19.62,18000
1199.0,88.7,18.2,1500
1498.0,98.6,24.5,46000
1248.0,74.0,27.39,24400
1498.0,108.6,22.15,29899
2755.0,171.5,11.36,20000
1197.0,81.86,20.7,2000
1461.0,83.8,21.04,34000
1197.0,81.86,17.4,31000
2776.0,197.2,11.45,46000
2999.0,161.0,12.08,121000
1950.0,194.0,0.0,60000
1086.0,68.0,20.3,7000
998.0,67.04,23.1,10000
2143.0,170.0,17.9,6000
2596.0,80.8,17.0,20000
1582.0,126.2,19.67,59235
1995.0,190.0,16.78,21000
1498.0,98.6,25.8,48000
2489.0,93.7,14.95,114000
1248.0,73.9,19.3,120000
1396.0,88.8,21.9,144000
1396.0,88.8,21.9,144000
1248.0,88.5,24.3,190000
2494.0,100.6,12.99,190000
1248.0,74.0,28.4,20000
1582.0,126.2,22.0,40000
1248.0,73.9,19.3,100000
1405.0,68.0,16.8,60000
1399.0,68.0,17.8,201000
1598.0,103.6,20.54,110000
1248.0,74.0,25.2,77215
,,,50000
1199.0,88.7,18.7,48228
1248.0,74.0,25.2,58559
,,,72179
1498.0,98.6,26.0,50856
1497.0,117.3,17.8,18300
1248.0,74.0,28.4,59292
998.0,67.04,23.1,10000
1197.0,83.1,21.4,21147
1498.0,97.9,25.6,69000
1497.0,121.0,17.3,10000
1248.0,74.0,28.4,16000
2393.0,147.8,13.68,36000
1197.0,81.8,21.01,37000
793.0,47.0,27.62,61173
,,,77321
1968.0,187.74,18.25,30000
2179.0,140.0,15.1,75000
1197.0,81.8,19.56,51000
1197.0,81.8,21.01,17000
1248.0,75.0,17.8,100000
1968.0,174.33,17.68,35000
814.0,55.2,21.1,10000
2179.0,140.0,16.0,91567
998.0,67.04,23.1,50000
1197.0,81.86,18.9,60000
796.0,47.3,22.74,35000
1396.0,105.5,17.43,33400
1197.0,83.11,20.4,36000
1399.0,68.0,20.0,180000
998.0,67.1,20.92,80000
796.0,46.3,19.7,120000
1248.0,74.02,28.4,80000
1248.0,74.02,28.4,120000
1405.0,69.01,19.09,110000
1364.0,67.04,23.59,70000
2489.0,93.7,14.95,120000
1396.0,88.76,21.9,92686
1991.0,142.0,13.6,180000
1248.0,88.76,21.02,80000
2179.0,140.0,16.0,70000
1248.0,75.0,17.8,117000
1194.0,94.93,20.4,15000
1896.0,122.4,16.6,100000
1591.0,121.3,15.74,83000
1998.0,163.7,14.81,67600
2477.0,178.0,13.5,160000
814.0,55.2,21.1,80000
1498.0,98.6,25.8,100000
1896.0,105.0,15.0,100000
1396.0,90.0,23.0,90000
1598.0,103.5,20.5,140000
1197.0,81.8,21.21,25000
2393.0,147.8,13.68,20000
796.0,37.0,16.1,30000
1194.0,94.93,20.4,13000
1197.0,81.83,18.6,42000
998.0,68.05,20.3,10000
998.0,67.1,20.92,13000
999.0,72.0,20.0,6500
814.0,55.2,21.1,49500
1396.0,90.0,23.0,50000
1396.0,70.0,23.57,175000
1396.0,69.0,23.03,175000
,,,120000
1248.0,73.94,23.2,110000
1298.0,85.8,17.5,112048
1497.0,118.0,17.0,98000
2179.0,140.0,15.1,41000
2499.0,72.4,13.58,120000
1364.0,67.05,23.59,116000
1197.0,81.8,21.21,1000
1197.0,81.86,17.36,15000
1248.0,88.5,25.1,5000
1199.0,83.83,23.84,3500
,,,91000
1498.0,99.0,25.83,56000
2494.0,100.0,12.99,215000
2179.0,140.0,15.1,40000
,,,70000
1248.0,73.94,23.2,120000
2179.0,120.0,10.5,120000
1198.0,86.8,18.5,30400
1498.0,98.6,21.9,24000
1497.0,117.3,15.4,30646
1582.0,126.2,23.9,15000
1498.0,108.6,22.27,50000
814.0,55.2,21.1,34000
1248.0,88.5,24.52,54000
2143.0,134.1,19.7,40000
1199.0,79.4,18.6,120000
1198.0,108.5,17.0,15000
1498.0,108.495,22.0,50000
1399.0,68.0,20.0,84000
1497.0,118.0,17.0,50000
1086.0,68.0,20.3,25000
,,,14681
1498.0,99.0,25.83,52000
1086.0,68.0,20.3,18500
1396.0,69.0,23.03,50000
999.0,67.0,22.5,35000
1496.0,88.73,16.78,15500
1396.0,69.0,19.09,120000
1396.0,69.0,25.0,60000
2179.0,120.0,12.05,80000
999.0,123.37,18.88,43011
1461.0,108.45,19.01,136000
1498.0,99.0,25.83,15000
2523.0,63.0,13.6,110000
1086.0,68.05,19.81,100000
796.0,46.3,19.7,70000
1405.0,71.0,17.0,110000
1498.0,98.6,25.5,127991
1998.0,68.0,14.8,198000
1193.0,64.1,15.64,65000
,,,90000
1248.0,88.5,28.09,20000
1198.0,73.75,17.0,60000
799.0,53.3,25.17,13120
1956.0,170.0,17.1,87500
1582.0,126.32,22.32,125000
1197.0,81.86,17.4,25000
1248.0,88.8,20.77,120000
1591.0,121.3,17.01,35000
1396.0,88.73,22.54,25000
1896.0,90.0,16.4,120000
999.0,67.0,24.04,25000
1493.0,82.0,13.1,79000
1461.0,83.8,21.04,125000
2489.0,95.0,14.0,140000
1396.0,88.73,21.19,80000
1497.0,116.4,16.8,110000
1196.0,86.8,18.16,25000
1498.0,98.6,24.5,46000
1086.0,68.07,20.3,1000
796.0,37.0,16.1,60000
1461.0,83.8,21.04,80000
1956.0,170.0,17.1,120000
1193.0,65.3,15.3,110000
1248.0,91.7,20.4,110000
2494.0,102.0,12.8,200000
1968.0,138.1,19.33,80000
1248.0,74.02,28.4,24000
1248.0,74.0,23.4,150000
799.0,53.3,25.17,60000
1461.0,108.45,19.01,116000
1399.0,68.1,20.0,104300
1198.0,77.0,25.32,30000
2987.0,254.8,11.3,33000
1498.0,108.62,21.66,25000
1968.0,174.33,17.68,60000
1493.0,110.0,18.1,121000
1493.0,110.0,16.8,120000
1493.0,110.0,18.1,120000
1198.0,73.9,16.47,110000
1968.0,138.03,16.96,84000
2354.0,152.0,10.1,120000
1248.0,74.0,22.9,100000
1969.0,235.0,11.2,50000
1582.0,126.2,19.67,73500
1120.0,71.0,24.4,34000
1461.0,108.5,20.45,23000
1399.0,68.0,17.8,163000
1991.0,123.7,16.52,119000
2755.0,171.5,11.36,50000
1498.0,97.9,25.6,10500
1998.0,68.0,14.8,280000
1598.0,103.6,20.54,155000
1399.0,68.0,17.8,163000
1497.0,78.0,17.7,75000
,,,56000
1498.0,98.6,26.0,80000
1498.0,98.6,26.0,120000
1396.0,52.8,17.88,120000
1896.0,66.0,18.7,175000
796.0,47.3,24.7,15000
1248.0,74.0,23.4,100000
998.0,67.1,18.9,80000
998.0,67.04,23.1,84000
1196.0,70.0,15.6,50000
,,,50000
796.0,35.0,14.0,35000
1086.0,68.05,19.81,30000
1197.0,81.83,18.6,2388
1248.0,88.5,24.3,16200
998.0,67.1,23.95,15000
1591.0,121.3,17.0,5000
1198.0,67.0,20.63,42000
1086.0,62.1,17.92,120000
2179.0,138.03,13.93,60000
796.0,37.0,16.1,76000
1194.0,94.93,20.4,15000
1896.0,122.4,16.6,100000
1591.0,121.3,15.74,83000
1998.0,163.7,14.81,67600
2477.0,178.0,13.5,160000
814.0,55.2,21.1,80000
1498.0,98.6,25.8,100000
1896.0,105.0,15.0,100000
1396.0,90.0,23.0,90000
1598.0,103.5,20.5,140000
1197.0,81.8,21.21,25000
2393.0,147.8,13.68,20000
796.0,37.0,16.1,30000
1194.0,94.93,20.4,13000
1197.0,81.83,18.6,42000
998.0,68.05,20.3,10000
998.0,67.1,20.92,13000
999.0,72.0,20.0,6500
814.0,55.2,21.1,49500
1396.0,90.0,23.0,50000
1197.0,83.1,21.4,35000
1461.0,65.0,21.03,120000
1193.0,88.7,17.57,50000
1598.0,103.5,15.0,116000
1582.0,126.32,22.32,110000
2179.0,140.0,15.1,70000
1248.0,75.0,20.3,100000
1197.0,81.86,18.9,20000
1248.0,74.02,28.4,60000
1498.0,98.6,27.3,30000
1461.0,63.12,23.08,75000
,,,110000
,,,90000
1405.0,62.0,16.8,110000
1599.0,94.0,14.4,120000
1405.0,71.0,17.0,48000
1197.0,81.8,20.89,5000
2499.0,72.4,13.58,120000
1364.0,67.05,23.59,116000
1197.0,81.8,21.21,1000
1197.0,81.86,17.36,15000
1248.0,88.5,25.1,5000
1199.0,83.83,23.84,3500
1498.0,99.0,25.83,80000
796.0,35.0,19.7,48676
,,,60000
2993.0,261.4,17.09,30000
1197.0,81.83,18.6,72000
1197.0,81.8,22.0,51000
1197.0,81.8,20.89,29000
1197.0,81.8,20.52,28000
1248.0,74.0,25.2,97000
1248.0,74.02,28.4,59000
1248.0,74.02,28.4,27000
799.0,53.3,25.17,30000
1997.0,120.0,15.4,70000
2179.0,140.0,15.1,69000
1248.0,88.5,25.1,15000
1248.0,74.02,28.4,35700
1582.0,126.32,22.32,120000
1199.0,73.9,22.07,120000
1199.0,73.9,22.07,80000
998.0,67.1,20.92,120000
1248.0,74.0,27.39,36000
1364.0,67.04,23.59,120000
796.0,34.2,16.8,9000
624.0,37.48,25.4,50000
999.0,67.0,23.01,35000
2498.0,112.0,14.0,130000
1399.0,68.0,20.0,70000
1248.0,73.9,19.3,90000
1198.0,108.5,17.0,35000
1198.0,73.9,16.47,80000
1248.0,75.0,17.8,120000
624.0,35.0,26.0,80000
1197.0,78.9,17.71,30000
1582.0,126.2,23.9,60000
1896.0,122.4,16.6,200000
1498.0,98.59,22.77,101000
1399.0,68.0,17.8,110000
2494.0,100.6,12.99,136000
2499.0,80.0,14.8,250000
1998.0,163.7,17.3,74000
2499.0,80.0,14.8,265000
1199.0,88.7,18.7,22700
1197.0,82.0,18.9,45000
1196.0,73.0,15.37,36000
1248.0,74.0,26.59,57000
1047.0,69.0,27.28,33000
1373.0,93.7,16.02,59000
1598.0,103.6,20.54,200000
1196.0,70.0,15.6,80000
799.0,53.64,22.7,50000
1248.0,73.9,21.1,118000
1405.0,70.0,19.1,250000
1497.0,108.5,21.5,20000
1497.0,108.5,21.5,21871
1198.0,77.0,25.32,120000
1405.0,70.0,19.1,100000
2523.0,62.1,15.96,50000
,,,50000
796.0,47.3,22.74,70000
1248.0,73.74,18.2,80000
1199.0,84.0,23.84,25000
2179.0,120.0,16.36,60000
796.0,47.3,24.7,25000
796.0,47.3,24.7,50000
1497.0,108.5,21.5,14000
796.0,37.0,16.1,55425
2523.0,62.1,15.96,76000
2755.0,174.5,15.04,3000
1493.0,100.0,18.49,139000
1598.0,103.2,15.04,100000
1582.0,126.2,19.67,60000
1598.0,103.5,14.3,35000
1948.0,68.0,12.2,120000
1248.0,88.8,20.77,37659
1248.0,73.94,23.2,89000
1248.0,88.8,20.77,37500
1199.0,84.0,23.84,5000
1197.0,81.86,18.9,21000
998.0,67.05,23.95,10000
1248.0,74.02,28.4,30000
1196.0,73.0,15.37,19800
1248.0,73.9,21.1,90000
1198.0,86.8,19.4,33033
1197.0,82.0,18.9,63063
1061.0,67.0,18.9,70000
1061.0,64.0,17.3,80000
1248.0,88.76,20.77,120000
1248.0,73.9,19.3,120000
1186.0,73.97,24.0,50000
1498.0,98.6,25.1,167000
995.0,63.0,16.0,80000
1396.0,69.01,25.0,100000
1248.0,88.5,28.09,60000
1461.0,108.45,20.37,50000
1197.0,81.83,18.6,17000
1197.0,83.1,21.4,46000
1248.0,74.0,25.2,60000
998.0,67.1,18.9,198000
1120.0,71.0,24.4,60000
1364.0,87.2,21.43,90000
995.0,62.0,18.0,40000
796.0,46.3,19.7,90000
796.0,46.3,19.7,80000
796.0,46.3,19.7,164000
2523.0,63.0,13.6,70000
1968.0,188.0,17.01,31800
1997.0,153.86,13.7,74000
2487.0,214.56,22.37,20000
1999.0,177.0,19.33,45000
3604.0,280.0,9.5,17000
2498.0,105.0,16.55,12000
2494.0,157.7,19.16,68089
1199.0,88.7,18.2,56494
2494.0,100.6,12.99,79328
1199.0,88.76,19.0,7032
1995.0,187.74,22.48,10000
1991.0,194.4,15.0,17000
1999.0,148.31,12.83,21000
2179.0,147.94,17.6,26500
2987.0,254.79,13.5,37000
1197.0,81.86,18.9,45629
998.0,118.35,18.15,3500
2354.0,187.4,12.0,52000
1493.0,70.0,16.5,35000
1198.0,82.0,18.15,15000
998.0,67.04,20.51,14000
1197.0,110.0,17.0,20000
998.0,67.1,18.9,68850
1199.0,84.0,23.84,45775
995.0,62.1,16.2,70000
998.0,67.05,21.79,68203
1197.0,81.86,18.9,30000
799.0,53.3,25.17,25000
1461.0,83.8,19.87,90000
1248.0,90.0,18.8,97343
796.0,35.0,19.7,70000
,,,70000
1197.0,78.9,20.36,31000
2179.0,120.0,15.4,70000
814.0,55.2,21.1,62000
796.0,37.0,16.1,29000
2179.0,138.03,13.93,82507
1199.0,79.4,18.6,60000
998.0,67.05,23.95,10000
1197.0,81.83,18.6,70000
,,,70000
796.0,37.0,16.1,59400
814.0,55.2,21.1,20000
1586.0,104.68,15.0,125876
1368.0,160.77,16.0,5000
2179.0,118.35,13.55,90000
2499.0,134.0,12.4,56800
1968.0,147.51,16.55,60000
2494.0,102.0,12.8,60000
2982.0,168.5,13.0,150000
998.0,67.04,23.1,65204
998.0,118.35,18.15,2286
1197.0,81.8,22.0,15732
2523.0,63.0,18.06,13000
1197.0,81.8,20.89,33000
1086.0,68.05,19.81,100000
1995.0,187.74,19.59,39000
1995.0,190.0,18.12,10000
1497.0,117.3,17.8,28900
1497.0,118.0,17.0,49523
1248.0,88.5,24.3,48000
1248.0,88.5,24.3,17000
1498.0,88.0,20.14,36800
1248.0,88.5,24.3,36521
1197.0,81.8,22.0,90000
993.0,60.0,17.3,80000
1461.0,84.8,21.64,71000
2179.0,140.0,16.0,108000
1461.0,83.8,19.87,75000
1373.0,91.1,20.73,33000
1582.0,126.2,19.67,50000
999.0,67.0,23.01,35000
1591.0,121.3,15.8,15000
1462.0,103.25,21.56,22000
1582.0,126.2,19.67,108000
2967.0,241.4,13.22,76131
1197.0,78.9,20.36,40000
814.0,55.2,21.1,47000
2179.0,153.86,17.6,45000
796.0,47.3,24.7,15000
2494.0,102.0,12.8,90000
2498.0,105.0,16.55,35000
1997.0,120.0,15.4,70000
1396.0,88.76,21.27,110000
2179.0,120.0,12.05,120000
1248.0,88.8,21.5,120000
799.0,53.3,25.17,35000
1199.0,84.0,20.3,22000
998.0,67.04,20.51,70000
1248.0,74.0,22.1,56000
1405.0,69.01,19.09,65000
2499.0,141.0,13.1,62000
2982.0,168.5,12.55,52000
1186.0,73.97,25.4,49000
1248.0,88.5,28.09,50000
1248.0,74.0,28.4,65000
1120.0,71.0,24.4,55000
2143.0,134.1,19.7,35000
2179.0,147.9,15.05,78000
1493.0,110.0,16.8,58000
936.0,57.6,25.44,56000
1248.0,91.7,20.4,61000
1461.0,84.8,21.64,61000
1493.0,110.0,17.1,61000
1598.0,103.5,20.5,64481
1598.0,103.6,20.54,65000
1995.0,187.74,22.48,80000
1461.0,84.8,22.71,61000
2987.0,254.8,11.74,70000
995.0,62.0,18.0,30000
1405.0,71.0,17.0,200000
1968.0,174.33,15.73,230000
998.0,68.05,20.3,100000
2179.0,120.0,11.79,95000
1497.0,78.0,17.7,140000
1497.0,117.3,17.3,70000
799.0,53.3,25.17,60000
1248.0,90.0,18.8,88000
2179.0,140.0,15.1,200000
2179.0,140.0,15.1,60000
1995.0,181.0,16.07,155000
998.0,67.1,18.9,80000
1498.0,97.7,16.95,80000
1248.0,74.0,28.4,40000
1582.0,126.2,19.67,50000
1248.0,74.0,25.2,40000
1498.0,98.6,26.0,47000
1197.0,81.86,18.9,20000
1498.0,108.495,22.0,49060
1197.0,81.83,18.6,60000
796.0,47.3,22.74,18000
1498.0,89.84,22.7,37161
1582.0,126.2,19.67,80000
624.0,37.5,25.4,28000
1591.0,121.3,15.74,100000
1498.0,88.8,20.14,120000
1248.0,73.8,18.2,70000
1061.0,67.0,18.9,90000
2179.0,118.35,13.55,90000
2494.0,102.0,12.8,60000
2982.0,168.5,13.0,150000
2498.0,105.0,16.55,24000
1498.0,98.6,24.2,100000
1198.0,82.0,18.15,6000
2179.0,140.0,15.1,49700
2494.0,102.0,12.8,80000
,,,100000
1197.0,81.8,21.21,10000
799.0,53.3,25.17,21000
998.0,67.1,20.92,25000
799.0,53.3,25.17,22000
1248.0,88.5,24.52,50000
998.0,67.05,23.95,20000
1497.0,117.3,15.4,15000
1498.0,99.0,25.83,30000
1582.0,126.2,19.67,74000
1199.0,88.7,18.2,6550
1120.0,70.0,24.0,30000
1999.0,177.0,13.6,9000
2487.0,214.56,22.37,20000
1999.0,177.0,19.33,45000
2179.0,147.94,14.1,110000
1969.0,190.0,18.0,20000
2494.0,157.7,19.16,68089
998.0,67.05,21.79,58343
1248.0,74.0,27.39,38817
1199.0,88.7,18.2,56494
2494.0,100.6,12.99,79328
1197.0,81.8,22.0,5621
1496.0,88.73,16.78,25538
1197.0,81.8,22.0,69779
1186.0,73.97,24.0,56290
1995.0,190.0,16.78,7500
1995.0,190.0,16.78,8500
1199.0,88.76,19.0,7032
1598.0,103.5,14.3,11000
1984.0,150.0,16.8,2000
1591.0,121.3,17.0,20000
1248.0,74.0,23.4,68000
1199.0,82.5,18.2,60175
814.0,55.2,21.1,25000
1498.0,99.0,25.83,49957
1498.0,99.0,24.29,43235
1498.0,98.59,22.77,50699
1396.0,88.73,21.19,111000
998.0,100.5,21.1,48000
1248.0,75.0,17.8,90000
2956.0,83.83,15.3,80000
1196.0,86.8,18.16,100000
1399.0,68.0,20.0,90000
1248.0,74.0,26.59,50000
1364.0,67.06,23.59,90000
2393.0,147.8,13.68,120000
1598.0,103.6,14.4,140000
1199.0,83.81,20.3,20000
1798.0,138.0,14.53,82000
1995.0,52.0,13.5,80000
1248.0,88.5,24.3,40000
1248.0,88.5,24.52,120000
1248.0,88.5,24.3,60000
1248.0,73.9,21.1,70000
1582.0,126.2,23.9,45500
2494.0,100.6,12.99,120000
796.0,46.3,19.7,100000
1248.0,88.76,20.77,92000
1248.0,74.0,25.2,141000
2755.0,171.5,11.36,120000
799.0,53.64,22.7,35000
1198.0,86.7,17.8,50000
1497.0,108.5,21.5,9500
1196.0,73.0,15.37,5500
799.0,53.3,25.17,28000
1193.0,65.3,15.3,113000
1368.0,90.0,15.0,100000
1120.0,70.0,24.0,50074
1396.0,88.73,22.54,100000
1196.0,73.0,15.37,35000
1498.0,98.96,23.0,60000
2143.0,203.0,14.21,70000
2179.0,153.86,17.6,70000
1197.0,83.1,21.4,10000
1968.0,148.0,16.25,40000
1248.0,74.0,25.2,35000
1197.0,81.8,20.52,5000
2393.0,147.8,13.68,33000
1248.0,74.0,22.95,27000
1194.0,94.68,19.0,25000
1248.0,74.0,25.2,30154
1197.0,81.86,20.14,20000
1969.0,190.0,18.0,17000
2198.0,158.0,12.62,85000
1197.0,81.8,20.4,100000
796.0,47.3,24.7,54000
1493.0,100.0,18.49,80000
796.0,37.0,16.1,100000
1186.0,73.97,25.4,70000
1248.0,74.0,27.39,50000
1582.0,126.2,22.0,40000
1248.0,74.0,27.39,50000
1197.0,78.9,20.36,45000
1199.0,84.0,23.84,5000
1199.0,79.4,18.6,70000
814.0,55.2,21.1,26263
1198.0,82.0,18.15,100000
2494.0,100.0,12.99,250000
1461.0,108.45,19.6,18000
1493.0,113.42,25.0,80000
1248.0,88.5,23.65,108000
2494.0,100.6,12.99,170000
1197.0,81.8,22.0,25000
1591.0,121.3,15.8,11000
998.0,67.0,21.7,5000
1498.0,98.96,21.7,105000
1197.0,85.8,18.5,40000
1248.0,74.0,22.9,90000
796.0,47.3,24.7,30000
